"source","target","relevance"
"/speaker/bharath-kumar-b","have","0.019"
"/speaker/bharath-kumar-b","saas","0.019"
"/speaker/bindu-neeharika-reddy","unified","0.019"
"/speaker/bindu-neeharika-reddy","entrepreneur","0.019"
"/speaker/bindu-neeharika-reddy","bindu","0.019"
"/speaker/bindu-neeharika-reddy","enjoy","0.019"
"/speaker/bindu-neeharika-reddy","help","0.019"
"/speaker/bindu-neeharika-reddy","passionate","0.019"
"/speaker/bindu-neeharika-reddy","solution","0.019"
"/speaker/bindu-neeharika-reddy","data","0.019"
"/speaker/bindu-neeharika-reddy","product","0.115"
"/speaker/bindu-neeharika-reddy","solve","0.019"
"/speaker/bindu-neeharika-reddy","freshwork","0.058"
"/speaker/bindu-neeharika-reddy","platform","0.019"
"/speaker/bindu-neeharika-reddy","family","0.019"
"/speaker/bindu-neeharika-reddy","time","0.019"
"/speaker/bindu-neeharika-reddy","drive","0.038"
"/speaker/bindu-neeharika-reddy","explore","0.019"
"/speaker/bindu-neeharika-reddy","human","0.019"
"/speaker/bindu-neeharika-reddy","capital","0.019"
"/speaker/bindu-neeharika-reddy","management","0.038"
"/speaker/bindu-neeharika-reddy","new","0.019"
"/speaker/bindu-neeharika-reddy","build","0.058"
"/speaker/bindu-neeharika-reddy","edtech","0.019"
"/speaker/bindu-neeharika-reddy","enthusiast","0.019"
"/speaker/bindu-neeharika-reddy","saas","0.019"
"/speaker/bindu-neeharika-reddy","have","0.019"
"/speaker/bindu-neeharika-reddy","consulting","0.019"
"/speaker/bindu-neeharika-reddy","brief","0.019"
"/speaker/bindu-neeharika-reddy","customer","0.019"
"/speaker/bindu-neeharika-reddy","work","0.019"
"/speaker/bindu-neeharika-reddy","place","0.019"
"/speaker/bindu-neeharika-reddy","great","0.019"
"/speaker/bindu-neeharika-reddy","low","0.019"
"/speaker/bindu-neeharika-reddy","stint","0.019"
"/speaker/bindu-neeharika-reddy","experience","0.058"
"/speaker/bindu-neeharika-reddy","manager","0.019"
"/speaker/bindu-neeharika-reddy","pm","0.019"
"/speaker/bindu-neeharika-reddy","toddler","0.019"
"/speaker/bindu-neeharika-reddy","initiative","0.019"
"/speaker/bindu-neeharika-reddy","code","0.019"
"/speaker/bindu-neeharika-reddy","hcm","0.019"
"/speaker/bindu-neeharika-reddy","problem","0.019"
"/speaker/bindu-neeharika-reddy","extensive","0.019"
"/speaker/bindu-neeharika-reddy","spend","0.019"
"/speaker/bindu-neeharika-reddy","cook","0.019"
"/speaker/brahma-chaitanya-chinivar","brahma","0.058"
"/speaker/brahma-chaitanya-chinivar","dedicate","0.019"
"/speaker/brahma-chaitanya-chinivar","automotive","0.038"
"/speaker/brahma-chaitanya-chinivar","platform","0.019"
"/speaker/brahma-chaitanya-chinivar","build","0.019"
"/speaker/brahma-chaitanya-chinivar","successful","0.019"
"/speaker/brahma-chaitanya-chinivar","know","0.019"
"/speaker/brahma-chaitanya-chinivar","young","0.019"
"/speaker/brahma-chaitanya-chinivar","edge","0.019"
"/speaker/brahma-chaitanya-chinivar","company","0.019"
"/speaker/brahma-chaitanya-chinivar","electronics","0.019"
"/speaker/brahma-chaitanya-chinivar","positive","0.019"
"/speaker/brahma-chaitanya-chinivar","contribute","0.019"
"/speaker/brahma-chaitanya-chinivar","free","0.019"
"/speaker/brahma-chaitanya-chinivar","engineering","0.038"
"/speaker/brahma-chaitanya-chinivar","school","0.019"
"/speaker/brahma-chaitanya-chinivar","make","0.019"
"/speaker/brahma-chaitanya-chinivar","business","0.019"
"/speaker/brahma-chaitanya-chinivar","establish","0.019"
"/speaker/brahma-chaitanya-chinivar","various","0.019"
"/speaker/brahma-chaitanya-chinivar","mentor","0.019"
"/speaker/brahma-chaitanya-chinivar","help","0.019"
"/speaker/brahma-chaitanya-chinivar","ngo","0.019"
"/speaker/brahma-chaitanya-chinivar","technology","0.038"
"/speaker/brahma-chaitanya-chinivar","society","0.019"
"/speaker/brahma-chaitanya-chinivar","professional","0.019"
"/speaker/brahma-chaitanya-chinivar","cut","0.019"
"/speaker/brahma-chaitanya-chinivar","luxoft","0.019"
"/speaker/brahma-chaitanya-chinivar","impact","0.019"
"/speaker/brahma-chaitanya-chinivar","leader","0.019"
"/speaker/brahma-chaitanya-chinivar","line","0.019"
"/speaker/brahma-chaitanya-chinivar","center","0.019"
"/speaker/brahma-chaitanya-chinivar","talent","0.019"
"/speaker/brahma-chaitanya-chinivar","time","0.019"
"/speaker/brahma-chaitanya-chinivar","field","0.019"
"/speaker/brahma-chaitanya-chinivar","government","0.019"
"/speaker/brahma-chaitanya-chinivar","india","0.019"
"/speaker/brahma-chaitanya-chinivar","expertise","0.019"
"/speaker/brahma-chaitanya-chinivar","passionate","0.019"
"/speaker/brahma-chaitanya-chinivar","support","0.019"
"/speaker/brahma-chaitanya-chinivar","seasoned","0.019"
"/speaker/brahma-chaitanya-chinivar","career","0.019"
"/speaker/daniel-oh","devop","0.038"
"/speaker/daniel-oh","function","0.019"
"/speaker/daniel-oh","red","0.019"
"/speaker/daniel-oh","emerge","0.019"
"/speaker/daniel-oh","team","0.019"
"/speaker/daniel-oh","serverless","0.019"
"/speaker/daniel-oh","open","0.019"
"/speaker/daniel-oh","meetup","0.019"
"/speaker/daniel-oh","evangelize","0.019"
"/speaker/daniel-oh","principal","0.019"
"/speaker/daniel-oh","ambassador","0.019"
"/speaker/daniel-oh","openshift","0.019"
"/speaker/daniel-oh","microservice","0.019"
"/speaker/daniel-oh","boot","0.019"
"/speaker/daniel-oh","build","0.019"
"/speaker/daniel-oh","kubernetes","0.019"
"/speaker/daniel-oh","developer","0.058"
"/speaker/daniel-oh","continue","0.019"
"/speaker/daniel-oh","various","0.019"
"/speaker/daniel-oh","daniel","0.038"
"/speaker/daniel-oh","hat","0.019"
"/speaker/daniel-oh","engineer","0.019"
"/speaker/daniel-oh","cloud","0.058"
"/speaker/daniel-oh","sre","0.019"
"/speaker/daniel-oh","lot","0.019"
"/speaker/daniel-oh","technical","0.019"
"/speaker/daniel-oh","speak","0.019"
"/speaker/daniel-oh","cncf","0.019"
"/speaker/daniel-oh","runtime","0.019"
"/speaker/daniel-oh","technology","0.019"
"/speaker/daniel-oh","new","0.019"
"/speaker/daniel-oh","platform","0.019"
"/speaker/daniel-oh","source","0.019"
"/speaker/daniel-oh","ecosystem","0.019"
"/speaker/daniel-oh","spring","0.019"
"/speaker/daniel-oh","enterprise","0.038"
"/speaker/daniel-oh","project","0.019"
"/speaker/daniel-oh","contribute","0.019"
"/speaker/daniel-oh","seminar","0.019"
"/speaker/daniel-oh","native","0.038"
"/speaker/daniel-oh","workshop","0.019"
"/speaker/daniel-oh","adoption","0.019"
"/speaker/daniel-oh","advocate","0.019"
"/speaker/daniel-oh","elaborate","0.019"
"/speaker/daniel-oh","accelerate","0.019"
"/speaker/daniel-oh","quarkus","0.019"
"/speaker/daniel-oh","senior","0.019"
"/speaker/deeptha-mohan","manage","0.019"
"/speaker/deeptha-mohan","management","0.077"
"/speaker/deeptha-mohan","impact","0.019"
"/speaker/deeptha-mohan","well","0.019"
"/speaker/deeptha-mohan","solve","0.019"
"/speaker/deeptha-mohan","share","0.019"
"/speaker/deeptha-mohan","change","0.019"
"/speaker/deeptha-mohan","current","0.019"
"/speaker/deeptha-mohan","software","0.019"
"/speaker/deeptha-mohan","tpm","0.019"
"/speaker/deeptha-mohan","create","0.038"
"/speaker/deeptha-mohan","purpose","0.019"
"/speaker/deeptha-mohan","coach","0.019"
"/speaker/deeptha-mohan","people","0.019"
"/speaker/deeptha-mohan","service","0.019"
"/speaker/deeptha-mohan","workshop","0.019"
"/speaker/deeptha-mohan","function","0.038"
"/speaker/deeptha-mohan","deeptha","0.058"
"/speaker/deeptha-mohan","facilitate","0.019"
"/speaker/deeptha-mohan","pursue","0.019"
"/speaker/deeptha-mohan","improvement","0.019"
"/speaker/deeptha-mohan","business","0.019"
"/speaker/deeptha-mohan","high","0.019"
"/speaker/deeptha-mohan","problem","0.019"
"/speaker/deeptha-mohan","role","0.038"
"/speaker/deeptha-mohan","positive","0.019"
"/speaker/deeptha-mohan","manager","0.019"
"/speaker/deeptha-mohan","team","0.135"
"/speaker/deeptha-mohan","organization","0.019"
"/speaker/deeptha-mohan","head","0.019"
"/speaker/deeptha-mohan","product","0.019"
"/speaker/deeptha-mohan","leadership","0.038"
"/speaker/deeptha-mohan","capacity","0.019"
"/speaker/deeptha-mohan","agile","0.058"
"/speaker/deeptha-mohan","objective","0.019"
"/speaker/deeptha-mohan","life","0.058"
"/speaker/deeptha-mohan","kanban","0.019"
"/speaker/deeptha-mohan","freshwork","0.019"
"/speaker/deeptha-mohan","large","0.038"
"/speaker/deeptha-mohan","lead","0.019"
"/speaker/deeptha-mohan","perform","0.019"
"/speaker/deeptha-mohan","transformational","0.019"
"/speaker/deeptha-mohan","production","0.019"
"/speaker/deeptha-mohan","responsible","0.019"
"/speaker/deeptha-mohan","program","0.096"
"/speaker/deeptha-mohan","enable","0.019"
"/speaker/deeptha-mohan","work","0.058"
"/speaker/deeptha-mohan","coaching","0.038"
"/speaker/deeptha-mohan","development","0.019"
"/speaker/deeptha-mohan","delivery","0.019"
"/speaker/deeptha-mohan","believe","0.019"
"/speaker/deeptha-mohan","drive","0.019"
"/speaker/deeptha-mohan","practice","0.038"
"/speaker/deeptha-mohan","scrum","0.019"
"/speaker/deeptha-mohan","touch","0.019"
"/speaker/deeptha-mohan","unit","0.019"
"/speaker/deeptha-mohan","experience","0.019"
"/speaker/deeptha-mohan","various","0.019"
"/speaker/deeptha-mohan","enterprise","0.019"
"/speaker/deeptha-mohan","complex","0.019"
"/speaker/deeptha-mohan","technical","0.019"
"/speaker/deeptha-mohan","senior","0.019"
"/speaker/deeptha-mohan","become","0.019"
"/speaker/deeptha-mohan","specialize","0.019"
"/speaker/deeptha-mohan","platform","0.019"
"/speaker/deeptha-mohan","learning","0.019"
"/speaker/deeptha-mohan","own","0.019"
"/speaker/deeptha-mohan","year","0.019"
"/speaker/deeptha-mohan","continuous","0.019"
"/speaker/deeptha-mohan","mohan","0.019"
"/speaker/deeptha-mohan","support","0.019"
"/speaker/deeptha-mohan","journey","0.019"
"/speaker/deeptha-mohan","get","0.019"
"/speaker/deeptha-mohan","context","0.019"
"/speaker/emily-jiang","stsm","0.019"
"/speaker/emily-jiang","ee","0.019"
"/speaker/emily-jiang","devoxx","0.019"
"/speaker/emily-jiang","microservice","0.019"
"/speaker/emily-jiang","guru","0.019"
"/speaker/emily-jiang","geecon","0.019"
"/speaker/emily-jiang","jiang","0.019"
"/speaker/emily-jiang","eclipsecon","0.019"
"/speaker/emily-jiang","lead","0.019"
"/speaker/emily-jiang","tolerance","0.019"
"/speaker/emily-jiang","follow","0.019"
"/speaker/emily-jiang","passionate","0.019"
"/speaker/emily-jiang","specification","0.019"
"/speaker/emily-jiang","work","0.019"
"/speaker/emily-jiang","lab","0.019"
"/speaker/emily-jiang","jax","0.019"
"/speaker/emily-jiang","service","0.019"
"/speaker/emily-jiang","uk","0.019"
"/speaker/emily-jiang","devnexus","0.019"
"/speaker/emily-jiang","emily","0.038"
"/speaker/emily-jiang","twitter","0.038"
"/speaker/emily-jiang","@emilyfhjiang","0.019"
"/speaker/emily-jiang","conference","0.019"
"/speaker/emily-jiang","speak","0.019"
"/speaker/emily-jiang","champion","0.019"
"/speaker/emily-jiang","expert","0.019"
"/speaker/emily-jiang","group","0.019"
"/speaker/emily-jiang","base","0.019"
"/speaker/emily-jiang","advocate","0.019"
"/speaker/emily-jiang","technical","0.019"
"/speaker/emily-jiang","jakarta","0.019"
"/speaker/emily-jiang","code","0.019"
"/speaker/emily-jiang","architect","0.019"
"/speaker/emily-jiang","such","0.019"
"/speaker/emily-jiang","voxxe","0.019"
"/speaker/emily-jiang","config","0.019"
"/speaker/emily-jiang","london","0.019"
"/speaker/emily-jiang","connect","0.019"
"/speaker/emily-jiang","microprofile","0.077"
"/speaker/emily-jiang","ibm","0.019"
"/speaker/emily-jiang","jfokus","0.019"
"/speaker/emily-jiang","java","0.019"
"/speaker/emily-jiang","hursley","0.019"
"/speaker/emily-jiang","liberty","0.019"
"/speaker/emily-jiang","fault","0.019"
"/speaker/emily-jiang","member","0.038"
"/speaker/emily-jiang","senior","0.019"
"/speaker/emily-jiang","mesh","0.019"
"/speaker/emily-jiang","qcon","0.019"
"/speaker/emily-jiang","cdi","0.019"
"/speaker/emily-jiang","staff","0.019"
"/speaker/fawaz-ghali","hold","0.019"
"/speaker/fawaz-ghali","field","0.038"
"/speaker/fawaz-ghali","low","0.019"
"/speaker/fawaz-ghali","phd","0.019"
"/speaker/fawaz-ghali","data","0.019"
"/speaker/fawaz-ghali","strength","0.019"
"/speaker/fawaz-ghali","sector","0.019"
"/speaker/fawaz-ghali","scientific","0.019"
"/speaker/fawaz-ghali","computer","0.019"
"/speaker/fawaz-ghali","academia","0.019"
"/speaker/fawaz-ghali","lie","0.019"
"/speaker/fawaz-ghali","development","0.019"
"/speaker/fawaz-ghali","edge","0.019"
"/speaker/fawaz-ghali","science","0.038"
"/speaker/fawaz-ghali","learning","0.038"
"/speaker/fawaz-ghali","technology","0.019"
"/speaker/fawaz-ghali","developer","0.019"
"/speaker/fawaz-ghali","latency","0.019"
"/speaker/fawaz-ghali","paper","0.019"
"/speaker/fawaz-ghali","principal","0.019"
"/speaker/fawaz-ghali","senior","0.019"
"/speaker/fawaz-ghali","hazelcast","0.019"
"/speaker/fawaz-ghali","distribute","0.019"
"/speaker/fawaz-ghali","iot","0.019"
"/speaker/fawaz-ghali","machine","0.038"
"/speaker/fawaz-ghali","researcher","0.019"
"/speaker/fawaz-ghali","time","0.019"
"/speaker/fawaz-ghali","private","0.019"
"/speaker/fawaz-ghali","system","0.019"
"/speaker/fawaz-ghali","ghali","0.019"
"/speaker/fawaz-ghali","year","0.019"
"/speaker/fawaz-ghali","application","0.038"
"/speaker/fawaz-ghali","fawaz","0.019"
"/speaker/fawaz-ghali","intelligent","0.019"
"/speaker/fawaz-ghali","experience","0.019"
"/speaker/fawaz-ghali","lecturer","0.019"
"/speaker/fawaz-ghali","software","0.019"
"/speaker/fawaz-ghali","skill","0.019"
"/speaker/fawaz-ghali","real","0.019"
"/speaker/fawaz-ghali","publish","0.019"
"/speaker/fawaz-ghali","cloud","0.019"
"/speaker/fawaz-ghali","advocate","0.019"
"/speaker/fawaz-ghali","work","0.019"
"/speaker/gireesh-punathil","port","0.019"
"/speaker/gireesh-punathil","web","0.019"
"/speaker/gireesh-punathil","complex","0.019"
"/speaker/gireesh-punathil","java","0.038"
"/speaker/gireesh-punathil","book","0.019"
"/speaker/gireesh-punathil","determination","0.019"
"/speaker/gireesh-punathil","module","0.019"
"/speaker/gireesh-punathil","conference","0.019"
"/speaker/gireesh-punathil","isolation","0.019"
"/speaker/gireesh-punathil","committee","0.019"
"/speaker/gireesh-punathil","compiler","0.019"
"/speaker/gireesh-punathil","virtual","0.019"
"/speaker/gireesh-punathil","develop","0.019"
"/speaker/gireesh-punathil","enterprise","0.019"
"/speaker/gireesh-punathil","technical","0.019"
"/speaker/gireesh-punathil","platform","0.019"
"/speaker/gireesh-punathil","speak","0.019"
"/speaker/gireesh-punathil","punathil","0.019"
"/speaker/gireesh-punathil","year","0.019"
"/speaker/gireesh-punathil","server","0.019"
"/speaker/gireesh-punathil","author","0.019"
"/speaker/gireesh-punathil","debugging","0.019"
"/speaker/gireesh-punathil","software","0.019"
"/speaker/gireesh-punathil","inventor","0.019"
"/speaker/gireesh-punathil","framework","0.019"
"/speaker/gireesh-punathil","cloud","0.019"
"/speaker/gireesh-punathil","architect","0.019"
"/speaker/gireesh-punathil","ibm","0.038"
"/speaker/gireesh-punathil","gireesh","0.019"
"/speaker/gireesh-punathil","career","0.019"
"/speaker/gireesh-punathil","master","0.019"
"/speaker/gireesh-punathil","deal","0.019"
"/speaker/gireesh-punathil","problem","0.019"
"/speaker/gireesh-punathil","several","0.019"
"/speaker/gireesh-punathil","expertise","0.019"
"/speaker/gireesh-punathil","member","0.019"
"/speaker/gireesh-punathil","steering","0.019"
"/speaker/gireesh-punathil","development","0.019"
"/speaker/gireesh-punathil","large","0.019"
"/speaker/gireesh-punathil","application","0.019"
"/speaker/gireesh-punathil","machine","0.019"
"/speaker/gireesh-punathil","runtime","0.038"
"/speaker/heath-newburn","infrastructure","0.019"
"/speaker/heath-newburn","ibm","0.058"
"/speaker/heath-newburn","time","0.019"
"/speaker/heath-newburn","cloud","0.019"
"/speaker/heath-newburn","support","0.019"
"/speaker/heath-newburn","satellite","0.019"
"/speaker/heath-newburn","run","0.019"
"/speaker/heath-newburn","get","0.019"
"/speaker/heath-newburn","america","0.019"
"/speaker/heath-newburn","tivoli","0.019"
"/speaker/heath-newburn","well","0.019"
"/speaker/heath-newburn","partner","0.019"
"/speaker/heath-newburn","dynatrace","0.019"
"/speaker/heath-newburn","aiop","0.019"
"/speaker/heath-newburn","distinguished","0.019"
"/speaker/heath-newburn","history","0.019"
"/speaker/heath-newburn","development","0.019"
"/speaker/heath-newburn","team","0.019"
"/speaker/heath-newburn","have","0.019"
"/speaker/heath-newburn","lab","0.019"
"/speaker/heath-newburn","pagerduty","0.019"
"/speaker/heath-newburn","software","0.019"
"/speaker/heath-newburn","engineer","0.019"
"/speaker/heath-newburn","executive","0.019"
"/speaker/heath-newburn","qa","0.019"
"/speaker/heath-newburn","field","0.019"
"/speaker/heath-newburn","sre","0.019"
"/speaker/heath-newburn","heath","0.038"
"/speaker/heath-newburn","management","0.038"
"/speaker/heath-newburn","automation","0.019"
"/speaker/heath-newburn","account","0.019"
"/speaker/heath-newburn","recognition","0.019"
"/speaker/heath-newburn","sales","0.019"
"/speaker/heath-newburn","business","0.038"
"/speaker/heath-newburn","north","0.019"
"/speaker/heath-newburn","itsm","0.019"
"/speaker/heath-newburn","experience","0.019"
"/speaker/heath-newburn","technology","0.019"
"/speaker/heath-newburn","servicenow","0.019"
"/speaker/heath-newburn","monitoring","0.019"
"/speaker/heath-newburn","help","0.019"
"/speaker/heath-newburn","leverage","0.019"
"/speaker/heath-newburn","devop","0.019"
"/speaker/heath-newburn","other","0.019"
"/speaker/heath-newburn","cto","0.019"
"/speaker/heath-newburn","area","0.019"
"/speaker/heath-newburn","product","0.058"
"/speaker/heath-newburn","manager","0.019"
"/speaker/heath-newburn","observability","0.019"
"/speaker/heath-newburn","newburn","0.019"
"/speaker/heath-newburn","deserve","0.019"
"/speaker/heath-newburn","produce","0.019"
"/speaker/heath-newburn","come","0.019"
"/speaker/heath-newburn","smart","0.019"
"/speaker/heath-newburn","outcome","0.019"
"/speaker/heath-newburn","long","0.019"
"/speaker/heath-newburn","addition","0.019"
"/speaker/heath-newburn","operation","0.019"
"/speaker/heath-newburn","netcool","0.019"
"/speaker/hugo-guerrero","editing","0.019"
"/speaker/hugo-guerrero","drive","0.019"
"/speaker/hugo-guerrero","major","0.019"
"/speaker/hugo-guerrero","conference","0.019"
"/speaker/hugo-guerrero","community","0.019"
"/speaker/hugo-guerrero","overview","0.019"
"/speaker/hugo-guerrero","product","0.019"
"/speaker/hugo-guerrero","activity","0.019"
"/speaker/hugo-guerrero","open","0.019"
"/speaker/hugo-guerrero","software","0.038"
"/speaker/hugo-guerrero","client","0.019"
"/speaker/hugo-guerrero","private","0.019"
"/speaker/hugo-guerrero","developer","0.038"
"/speaker/hugo-guerrero","development","0.019"
"/speaker/hugo-guerrero","support","0.019"
"/speaker/hugo-guerrero","connect","0.019"
"/speaker/hugo-guerrero","look","0.019"
"/speaker/hugo-guerrero","sector","0.019"
"/speaker/hugo-guerrero","consultant","0.019"
"/speaker/hugo-guerrero","work","0.038"
"/speaker/hugo-guerrero","guerrero","0.019"
"/speaker/hugo-guerrero","team","0.019"
"/speaker/hugo-guerrero","curate","0.019"
"/speaker/hugo-guerrero","red","0.019"
"/speaker/hugo-guerrero","share","0.019"
"/speaker/hugo-guerrero","marketing","0.019"
"/speaker/hugo-guerrero","webinars","0.019"
"/speaker/hugo-guerrero","experience","0.019"
"/speaker/hugo-guerrero","architecture","0.019"
"/speaker/hugo-guerrero","apis","0.019"
"/speaker/hugo-guerrero","extend","0.019"
"/speaker/hugo-guerrero","source","0.019"
"/speaker/hugo-guerrero","architect","0.019"
"/speaker/hugo-guerrero","hat","0.019"
"/speaker/hugo-guerrero","content","0.019"
"/speaker/hugo-guerrero","technical","0.019"
"/speaker/hugo-guerrero","create","0.019"
"/speaker/hugo-guerrero","hugo","0.019"
"/speaker/hugo-guerrero","system","0.019"
"/speaker/hugo-guerrero","role","0.019"
"/speaker/hugo-guerrero","manager","0.019"
"/speaker/hugo-guerrero","other","0.019"
"/speaker/hugo-guerrero","advocate","0.019"
"/speaker/hugo-guerrero","help","0.019"
"/speaker/hugo-guerrero","event","0.019"
"/speaker/hugo-guerrero","federal","0.019"
"/speaker/hugo-guerrero","year","0.019"
"/speaker/hugo-guerrero","public","0.019"
"/speaker/hyther-nizam","product","0.058"
"/speaker/hyther-nizam","speak","0.019"
"/speaker/hyther-nizam","build","0.019"
"/speaker/hyther-nizam","engineering","0.019"
"/speaker/hyther-nizam","business","0.019"
"/speaker/hyther-nizam","vast","0.019"
"/speaker/hyther-nizam","iim","0.019"
"/speaker/hyther-nizam","past","0.019"
"/speaker/hyther-nizam","scratch","0.019"
"/speaker/hyther-nizam","event","0.019"
"/speaker/hyther-nizam","year","0.019"
"/speaker/hyther-nizam","other","0.019"
"/speaker/hyther-nizam","africa","0.019"
"/speaker/hyther-nizam","cii","0.019"
"/speaker/hyther-nizam","zoho","0.077"
"/speaker/hyther-nizam","vp","0.019"
"/speaker/hyther-nizam","institute","0.019"
"/speaker/hyther-nizam","profitable","0.019"
"/speaker/hyther-nizam","more","0.019"
"/speaker/hyther-nizam","several","0.019"
"/speaker/hyther-nizam","emerge","0.019"
"/speaker/hyther-nizam","nizam","0.019"
"/speaker/hyther-nizam","experience","0.019"
"/speaker/hyther-nizam","middle","0.019"
"/speaker/hyther-nizam","university","0.019"
"/speaker/hyther-nizam","nasscom","0.019"
"/speaker/hyther-nizam","east","0.019"
"/speaker/hyther-nizam","centre","0.019"
"/speaker/hyther-nizam","have","0.019"
"/speaker/hyther-nizam","tokyo","0.019"
"/speaker/hyther-nizam","president","0.019"
"/speaker/hyther-nizam","head","0.019"
"/speaker/hyther-nizam","incubation","0.019"
"/speaker/hyther-nizam","ahmedabad","0.019"
"/speaker/hyther-nizam","hyther","0.019"
"/speaker/ivar-grimstad","source","0.019"
"/speaker/ivar-grimstad","netbean","0.019"
"/speaker/ivar-grimstad","grimstad","0.019"
"/speaker/ivar-grimstad","range","0.019"
"/speaker/ivar-grimstad","microprofile","0.019"
"/speaker/ivar-grimstad","base","0.019"
"/speaker/ivar-grimstad","foundation","0.038"
"/speaker/ivar-grimstad","jakarta","0.077"
"/speaker/ivar-grimstad","represent","0.019"
"/speaker/ivar-grimstad","java","0.038"
"/speaker/ivar-grimstad","lead","0.038"
"/speaker/ivar-grimstad","ee","0.058"
"/speaker/ivar-grimstad","developer","0.038"
"/speaker/ivar-grimstad","project","0.019"
"/speaker/ivar-grimstad","frequent","0.019"
"/speaker/ivar-grimstad","champion","0.019"
"/speaker/ivar-grimstad","specification","0.038"
"/speaker/ivar-grimstad","executive","0.019"
"/speaker/ivar-grimstad","enterprise","0.019"
"/speaker/ivar-grimstad","technologies","0.019"
"/speaker/ivar-grimstad","apache","0.019"
"/speaker/ivar-grimstad","eclipse","0.058"
"/speaker/ivar-grimstad","ivar","0.058"
"/speaker/ivar-grimstad","jug","0.019"
"/speaker/ivar-grimstad","speaker","0.019"
"/speaker/ivar-grimstad","community","0.019"
"/speaker/ivar-grimstad","ee4j","0.019"
"/speaker/ivar-grimstad","open","0.019"
"/speaker/ivar-grimstad","committee","0.019"
"/speaker/ivar-grimstad","mvc","0.019"
"/speaker/ivar-grimstad","international","0.019"
"/speaker/ivar-grimstad","advocate","0.038"
"/speaker/ivar-grimstad","wide","0.019"
"/speaker/ivar-grimstad","pmc","0.019"
"/speaker/ivar-grimstad","contribute","0.019"
"/speaker/ivar-grimstad","conference","0.019"
"/speaker/ivar-grimstad","sweden","0.019"
"/speaker/ivar-grimstad","leader","0.019"
"/speaker/ivar-grimstad","jcp","0.019"
"/speaker/ivar-grimstad","other","0.019"
"/speaker/ivar-grimstad","involve","0.019"
"/speaker/jamie-coleman","uk","0.019"
"/speaker/jamie-coleman","consumption","0.019"
"/speaker/jamie-coleman","testing","0.019"
"/speaker/jamie-coleman","raise","0.019"
"/speaker/jamie-coleman","build","0.019"
"/speaker/jamie-coleman","passionate","0.019"
"/speaker/jamie-coleman","go","0.019"
"/speaker/jamie-coleman","importance","0.019"
"/speaker/jamie-coleman","related","0.019"
"/speaker/jamie-coleman","jamie","0.019"
"/speaker/jamie-coleman","java","0.019"
"/speaker/jamie-coleman","love","0.019"
"/speaker/jamie-coleman","expert","0.019"
"/speaker/jamie-coleman","docker","0.019"
"/speaker/jamie-coleman","talk","0.038"
"/speaker/jamie-coleman","discover","0.019"
"/speaker/jamie-coleman","ibm","0.058"
"/speaker/jamie-coleman","conference","0.019"
"/speaker/jamie-coleman","matter","0.019"
"/speaker/jamie-coleman","university","0.019"
"/speaker/jamie-coleman","reduce","0.019"
"/speaker/jamie-coleman","devop","0.019"
"/speaker/jamie-coleman","cic","0.019"
"/speaker/jamie-coleman","energy","0.019"
"/speaker/jamie-coleman","modernise","0.019"
"/speaker/jamie-coleman","use","0.019"
"/speaker/jamie-coleman","carbon","0.019"
"/speaker/jamie-coleman","advocate","0.019"
"/speaker/jamie-coleman","footprint","0.019"
"/speaker/jamie-coleman","infrastructure","0.019"
"/speaker/jamie-coleman","containerise","0.019"
"/speaker/jamie-coleman","contribute","0.019"
"/speaker/jamie-coleman","offering","0.019"
"/speaker/jamie-coleman","awareness","0.019"
"/speaker/jamie-coleman","variety","0.019"
"/speaker/jamie-coleman","creation","0.019"
"/speaker/jamie-coleman","many","0.019"
"/speaker/jamie-coleman","way","0.019"
"/speaker/jamie-coleman","technology","0.058"
"/speaker/jamie-coleman","base","0.019"
"/speaker/jamie-coleman","sonatype","0.019"
"/speaker/jamie-coleman","fall","0.019"
"/speaker/jamie-coleman","project","0.019"
"/speaker/jamie-coleman","solution","0.019"
"/speaker/jamie-coleman","mainframe","0.019"
"/speaker/jamie-coleman","developer","0.058"
"/speaker/jamie-coleman","software","0.019"
"/speaker/jamie-coleman","automate","0.019"
"/speaker/jamie-coleman","create","0.019"
"/speaker/jamie-coleman","image","0.019"
"/speaker/jamie-coleman","work","0.019"
"/speaker/jamie-coleman","such","0.019"
"/speaker/jamie-coleman","security","0.019"
"/speaker/jamie-coleman","improve","0.019"
"/speaker/jamie-coleman","microservice","0.019"
"/speaker/jamie-coleman","wide","0.019"
"/speaker/jamie-coleman","product","0.019"
"/speaker/jamie-coleman","pipeline","0.019"
"/speaker/jamie-coleman","help","0.019"
"/speaker/jamie-coleman","productivity","0.019"
"/speaker/jamie-coleman","subject","0.019"
"/speaker/jay-khatri","platform","0.038"
"/speaker/jay-khatri","salesforce","0.058"
"/speaker/jay-khatri","manager","0.019"
"/speaker/jay-khatri","technical","0.019"
"/speaker/jay-khatri","leader","0.019"
"/speaker/jay-khatri","management","0.038"
"/speaker/jay-khatri","wide","0.019"
"/speaker/jay-khatri","senior","0.019"
"/speaker/jay-khatri","domain","0.038"
"/speaker/jay-khatri","rich","0.019"
"/speaker/jay-khatri","thought","0.019"
"/speaker/jay-khatri","team","0.019"
"/speaker/jay-khatri","engineering","0.058"
"/speaker/jay-khatri","jay","0.038"
"/speaker/jay-khatri","customer","0.019"
"/speaker/jay-khatri","design","0.019"
"/speaker/jay-khatri","khatri","0.019"
